Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2020-02-14T09:00:00,8,1,iOS Device,Very Distracting,-1
2020-02-14T10:00:00,94,1,iOS Device,Very Distracting,-1
2020-02-14T11:00:00,211,1,iOS Device,Very Distracting,-1
2020-02-14T12:00:00,1070,1,iOS Device,Very Distracting,-1
2020-02-14T13:00:00,668,1,iOS Device,Very Distracting,-1
2020-02-14T14:00:00,3055,1,iOS Device,Very Distracting,-1
2020-02-14T15:00:00,1163,1,iOS Device,Very Distracting,-1
2020-02-14T16:00:00,3220,1,iOS Device,Very Distracting,-1
2020-02-14T17:00:00,2658,1,iOS Device,Very Distracting,-1
2020-02-14T18:00:00,92,1,iOS Device,Very Distracting,-1
2020-02-14T19:00:00,177,1,iOS Device,Very Distracting,-1
2020-02-14T20:00:00,2964,1,iOS Device,Very Distracting,-1
2020-02-14T21:00:00,7237,1,iOS Device,Very Distracting,-1
2020-02-14T22:00:00,6227,1,iOS Device,Very Distracting,-1
2020-02-15T03:00:00,5,1,iOS Device,Very Distracting,-1
2020-02-15T15:00:00,512,1,iOS Device,Very Distracting,-1
2020-02-15T16:00:00,248,1,iOS Device,Very Distracting,-1
2020-02-15T17:00:00,15,1,iOS Device,Very Distracting,-1
2020-02-15T19:00:00,11,1,iOS Device,Very Distracting,-1
2020-02-15T20:00:00,1472,1,iOS Device,Very Distracting,-1
2020-02-15T21:00:00,3112,1,iOS Device,Very Distracting,-1
2020-02-15T22:00:00,2486,1,iOS Device,Very Distracting,-1
2020-02-16T11:00:00,870,1,iOS Device,Very Distracting,-1
2020-02-16T12:00:00,1649,1,iOS Device,Very Distracting,-1
2020-02-16T13:00:00,382,1,iOS Device,Very Distracting,-1
2020-02-16T14:00:00,619,1,iOS Device,Very Distracting,-1
2020-02-16T15:00:00,1563,1,iOS Device,Very Distracting,-1
2020-02-16T22:00:00,3146,1,iOS Device,Very Distracting,-1
2020-02-16T23:00:00,1516,1,iOS Device,Very Distracting,-1
2020-02-17T12:00:00,2008,1,iOS Device,Very Distracting,-1
2020-02-17T13:00:00,1831,1,iOS Device,Very Distracting,-1
2020-02-17T14:00:00,51,1,iOS Device,Very Distracting,-1
2020-02-17T16:00:00,99,1,iOS Device,Very Distracting,-1
2020-02-17T17:00:00,807,1,iOS Device,Very Distracting,-1
2020-02-17T19:00:00,484,1,iOS Device,Very Distracting,-1
2020-02-17T20:00:00,1954,1,iOS Device,Very Distracting,-1
2020-02-17T21:00:00,2147,1,iOS Device,Very Distracting,-1
2020-02-17T22:00:00,43,1,iOS Device,Very Distracting,-1
2020-02-17T23:00:00,9,1,iOS Device,Very Distracting,-1
2020-02-18T03:00:00,18,1,iOS Device,Very Distracting,-1
2020-02-18T08:00:00,957,1,iOS Device,Very Distracting,-1
2020-02-18T09:00:00,1441,1,iOS Device,Very Distracting,-1
2020-02-18T10:00:00,2348,1,iOS Device,Very Distracting,-1
2020-02-18T11:00:00,2776,1,iOS Device,Very Distracting,-1
2020-02-18T12:00:00,2338,1,iOS Device,Very Distracting,-1
2020-02-18T13:00:00,232,1,iOS Device,Very Distracting,-1
2020-02-18T14:00:00,3385,1,iOS Device,Very Distracting,-1
2020-02-18T15:00:00,2689,1,iOS Device,Very Distracting,-1
2020-02-18T16:00:00,2328,1,iOS Device,Very Distracting,-1
2020-02-18T17:00:00,1012,1,iOS Device,Very Distracting,-1
2020-02-18T19:00:00,32,1,iOS Device,Very Distracting,-1
2020-02-18T20:00:00,338,1,iOS Device,Very Distracting,-1
2020-02-18T21:00:00,428,1,iOS Device,Very Distracting,-1
2020-02-18T22:00:00,496,1,iOS Device,Very Distracting,-1
2020-02-19T11:00:00,1585,1,iOS Device,Very Distracting,-1
2020-02-19T12:00:00,557,1,iOS Device,Very Distracting,-1
2020-02-19T13:00:00,3233,1,iOS Device,Very Distracting,-1
2020-02-19T14:00:00,2645,1,iOS Device,Very Distracting,-1
2020-02-19T15:00:00,2071,1,iOS Device,Very Distracting,-1
2020-02-19T16:00:00,952,1,iOS Device,Very Distracting,-1
2020-02-19T17:00:00,186,1,iOS Device,Very Distracting,-1
2020-02-19T18:00:00,323,1,iOS Device,Very Distracting,-1
2020-02-19T19:00:00,3514,1,iOS Device,Very Distracting,-1
2020-02-19T20:00:00,3365,1,iOS Device,Very Distracting,-1
2020-02-19T21:00:00,3590,1,iOS Device,Very Distracting,-1
2020-02-19T22:00:00,3171,1,iOS Device,Very Distracting,-1
2020-02-19T23:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-20T00:00:00,3546,1,iOS Device,Very Distracting,-1
2020-02-20T01:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-20T02:00:00,3600,1,iOS Device,Very Distracting,-1
